1648403243,44.044968,-83.96186183,0.05,,,,,,,,
1648403243,44.04496817,-83.96186183,0.06,,,,,,,,
1648403243,44.04496817,-83.96186183,0.077,,,,,,,,
1648403244,44.044968,-83.961862,0.083,,,,,,,,
1648403244,44.044968,-83.961862,0.056,,,,,,,,
1648403245,44.04496767,-83.96186217,0.074,,,,,,,,
1648403245,44.04496767,-83.96186217,0.077,,,,,,,,
1648403245,44.04496783,-83.96186217,0.139,,,,,,,,
1648403246,44.04496783,-83.961862,0.03,,,,,,,,
1648403246,44.044968,-83.961862,0.139,,,,,,,,
1648403246,44.04496783,-83.96186183,0.031,,,,,,,,
1648403247,44.04496783,-83.9618615,0.023,,,,,,,,
1648403247,44.04496783,-83.9618615,0.084,,,,,,,,
1648403248,44.044968,-83.9618615,0.03,,,,,,,,
1648403248,44.04496817,-83.9618615,0.1,,,,,,,,
1648403248,44.044968,-83.9618615,0.08,,,,,,,,
1648403249,44.04496817,-83.96186167,0.036,,,,,,,,
1648403249,44.04496817,-83.9618615,0.047,,,,,,,,
1648403250,44.044968,-83.96186133,0.059,,,,,,,,
1648403250,44.04496817,-83.96186133,0.099,,,,,,,,
1648403250,44.04496817,-83.96186133,0.079,,,,,,,,
1648403251,44.044968,-83.961861,0.062,,,,,,,,
1648403251,44.04496783,-83.96186083,0.094,,,,,,,,
1648403251,44.04496783,-83.961861,0.043,,,,,,,,
1648403252,44.0449675,-83.961861,0.045,,,,,,,,
1648403252,44.0449675,-83.96186117,0.044,,,,,,,,
1648403253,44.04496683,-83.96186183,0.051,,,,,,,,
1648403253,44.04496667,-83.96186183,0.068,,,,,,,,
1648403253,44.0449665,-83.96186183,0.066,,,,,,,,
1648403254,44.04496583,-83.96186167,0.096,,,,,,,,
1648403254,44.04496567,-83.96186167,0.07,,,,,,,,
1648403254,44.0449655,-83.96186167,0.127,,,,,,,,
1648403255,44.04496517,-83.9618615,0.034,,,,,,,,
1648403255,44.04496517,-83.96186167,0.087,,,,,,,,
1648403255,44.04496517,-83.96186167,0.049,,,,,,,,
1648403256,44.044965,-83.96186183,0.067,,,,,,,,
1648403256,44.044965,-83.961862,0.07,,,,,,,,
1648403256,44.044965,-83.96186183,0.045,,,,,,,,
1648403258,44.04496483,-83.96186183,0.052,,,,,,,,
1648403258,44.04496483,-83.96186167,0.036,,,,,,,,
1648403258,0,0,,,,,,,,,
1648403259,44.04496467,-83.9618615,0.057,,,,,,,,
1648403259,44.04496467,-83.9618615,0.082,,,,,,,,
1648403259,44.0449645,-83.96186133,0.026,,,,,,,,
1648403260,44.04496433,-83.96186117,0.019,,,,,,,,
1648403260,44.04496417,-83.961861,0.028,,,,,,,,
1648403260,44.04496433,-83.961861,0.121,,,,,,,,
1648403261,44.04496383,-83.96186083,0.131,,,,,,,,
1648403261,44.04496383,-83.96186083,0.066,,,,,,,,
1648403262,44.04496333,-83.96186083,0.051,,,,,,,,
1648403262,44.04496317,-83.96186083,0.035,,,,,,,,
1648403262,44.044963,-83.96186067,0.081,,,,,,,,
1648403263,44.04496283,-83.96186067,0.117,,,,,,,,
1648403263,44.0449625,-83.9618605,0.08,,,,,,,,
1648403263,44.04496217,-83.96186033,0.067,,,,,,,,
1648403264,44.04496167,-83.96186,0.016,,,,,,,,
1648403264,44.0449615,-83.96186,0.079,,,,,,,,
1648403264,0,0,,,,,,,,,
1648403265,44.04496117,-83.96185983,0.036,,,,,,,,
1648403265,44.04496117,-83.96185967,0.02,,,,,,,,
1648403265,44.044961,-83.96185967,0.039,,,,,,,,
1648403266,44.04496033,-83.96185967,0.006,,,,,,,,
1648403266,44.0449605,-83.9618595,0.159,,,,,,,,
1648403267,44.04496,-83.96185967,0.074,,,,,,,,
1648403267,44.04495983,-83.96185967,0.03,,,,,,,,
1648403267,44.0449595,-83.96185967,0.041,,,,,,,,
1648403268,44.04495917,-83.96185967,0.046,,,,,,,,
1648403268,44.044959,-83.96185967,0.073,,,,,,,,
1648403268,44.04495883,-83.96185983,0.068,,,,,,,,
1648403269,44.04495883,-83.96185983,0.081,,,,,,,,
1648403269,44.044959,-83.96186,0.179,,,,,,,,
1648403270,44.04495867,-83.96186017,0.039,,,,,,,,
1648403270,44.04495867,-83.96185983,0.105,,,,,,,,
1648403270,44.04495867,-83.96186,0.061,,,,,,,,
1648403271,44.04495867,-83.96185983,0.073,,,,,,,,
1648403271,44.04495867,-83.9618595,0.095,,,,,,,,
1648403271,44.04495867,-83.9618595,0.04,,,,,,,,
1648403273,44.04495933,-83.96185883,0.079,,,,,,,,
1648403273,44.04495933,-83.96185883,0.036,,,,,,,,
1648403274,44.04495967,-83.9618585,0.144,,,,,,,,
1648403274,44.04495967,-83.9618585,0.046,,,,,,,,
1648403274,44.04495983,-83.9618585,0.109,,,,,,,,
1648403275,44.04496,-83.96185833,0.147,,,,,,,,
1648403275,44.04496,-83.96185833,0.068,,,,,,,,
1648403275,44.04496017,-83.96185817,0.146,,,,,,,,
1648403276,44.04496,-83.9618575,0.066,,,,,,,,
1648403276,44.04496,-83.96185733,0.024,,,,,,,,
1648403277,44.04496017,-83.96185667,0.055,,,,,,,,
1648403277,44.04496033,-83.96185683,0.1,,,,,,,,
1648403277,44.0449605,-83.96185667,0.033,,,,,,,,
1648403278,44.04496067,-83.96185667,0.016,,,,,,,,
1648403278,44.04496067,-83.96185667,0.016,,,,,,,,
1648403278,44.04496067,-83.9618565,0.065,,,,,,,,
1648403279,44.04496067,-83.96185633,0.076,,,,,,,,
1648403279,44.04496083,-83.96185633,0.085,,,,,,,,
1648403280,44.04496133,-83.961856,0.044,,,,,,,,
1648403280,44.0449615,-83.961856,0.073,,,,,,,,
1648403280,44.0449615,-83.961856,0.033,,,,,,,,
1648403281,44.04496167,-83.96185633,0.013,,,,,,,,
1648403281,44.04496167,-83.96185633,0.045,,,,,,,,
1648403281,44.04496167,-83.9618565,0.061,,,,,,,,
1648403282,44.04496183,-83.96185667,0.037,,,,,,,,
1648403282,44.04496183,-83.96185667,0.038,,,,,,,,
1648403282,44.04496183,-83.96185667,0.085,,,,,,,,
1648403283,44.04496183,-83.961857,0.06,,,,,,,,
1648403283,44.04496183,-83.96185683,0.108,,,,,,,,
1648403283,44.044962,-83.961857,0.033,,,,,,,,
1648403284,44.044962,-83.96185683,0.072,,,,,,,,
1648403284,44.044962,-83.96185683,0.072,,,,,,,,
1648403284,44.044962,-83.961857,0.083,,,,,,,,
1648403285,44.04496233,-83.961857,0.102,,,,,,,,
1648403285,44.04496233,-83.961857,0.058,,,,,,,,
1648403286,44.04496267,-83.96185717,0.066,,,,,,,,
1648403286,44.04496267,-83.96185717,0.004,,,,,,,,
1648403286,44.04496267,-83.961857,0.07,,,,,,,,
1648403287,44.04496283,-83.96185717,0.086,,,,,,,,
1648403287,44.044963,-83.96185733,0.056,,,,,,,,
1648403287,44.044963,-83.9618575,0.092,,,,,,,,
1648403289,44.0449635,-83.96185733,0.06,,,,,,,,
1648403289,44.04496367,-83.96185733,0.039,,,,,,,,
1648403289,0,0,,,,,,,,,
1648403290,44.04496367,-83.96185717,0.053,,,,,,,,
1648403290,44.04496367,-83.96185717,0.079,,,,,,,,
1648403290,44.04496367,-83.96185717,0.034,,,,,,,,
1648403291,44.04496383,-83.961857,0.039,,,,,,,,
1648403291,44.04496383,-83.961857,0.083,,,,,,,,
1648403291,44.04496383,-83.961857,0.032,,,,,,,,
1648403292,44.04496383,-83.961857,0.083,,,,,,,,
1648403292,44.04496383,-83.961857,0.052,,,,,,,,
1648403293,44.04496383,-83.961857,0.091,,,,,,,,
1648403293,44.04496383,-83.96185683,0.041,,,,,,,,
1648403293,44.04496383,-83.96185683,0.012,,,,,,,,
1648403294,44.044964,-83.9618565,0.055,,,,,,,,
1648403294,44.044964,-83.9618565,0.072,,,,,,,,
1648403294,44.044964,-83.9618565,0.072,,,,,,,,
1648403295,44.04496417,-83.96185617,0.073,,,,,,,,
1648403295,44.04496433,-83.961856,0.043,,,,,,,,
1648403295,44.04496433,-83.961856,0.023,,,,,,,,
1648403296,44.0449645,-83.96185583,0.085,,,,,,,,
1648403296,44.04496433,-83.96185567,0.055,,,,,,,,
1648403296,44.04496433,-83.96185567,0.049,,,,,,,,
1648403297,44.04496467,-83.96185533,0.119,,,,,,,,
1648403297,44.0449645,-83.96185517,0.11,,,,,,,,
1648403298,44.0449645,-83.961855,0.062,,,,,,,,
1648403298,44.04496467,-83.961855,0.056,,,,,,,,
1648403298,44.04496483,-83.961855,0.022,,,,,,,,
1648403299,44.044965,-83.96185517,0.077,,,,,,,,
1648403299,44.04496533,-83.96185533,0.05,,,,,,,,
1648403299,44.04496533,-83.96185517,0.066,,,,,,,,
1648403300,44.04496583,-83.96185533,0.091,,,,,,,,
1648403300,44.044966,-83.96185533,0.012,,,,,,,,
1648403300,44.04496617,-83.9618555,0.038,,,,,,,,
1648403301,44.0449665,-83.96185567,0.045,,,,,,,,
1648403301,44.04496667,-83.96185567,0.077,,,,,,,,
1648403302,44.04496683,-83.96185567,0.063,,,,,,,,
1648403302,44.04496683,-83.9618555,0.135,,,,,,,,
1648403302,44.04496683,-83.9618555,0.033,,,,,,,,
1648403303,44.04496667,-83.96185533,0.066,,,,,,,,
1648403303,44.04496667,-83.96185533,0.022,,,,,,,,
1648403303,44.04496683,-83.9618555,0.059,,,,,,,,
1648403305,44.04496683,-83.9618555,0.021,,,,,,,,
1648403305,44.04496683,-83.9618555,0.115,,,,,,,,
1648403305,44.04496683,-83.9618555,0.077,,,,,,,,
1648403306,44.04496717,-83.961856,0.072,,,,,,,,
1648403306,44.044967,-83.96185617,0.054,,,,,,,,
1648403306,44.04496717,-83.96185617,0.046,,,,,,,,
1648403307,44.04496683,-83.9618565,0.121,,,,,,,,
1648403307,44.04496667,-83.9618565,0.08,,,,,,,,
1648403307,44.0449665,-83.96185667,0.042,,,,,,,,
1648403308,44.04496633,-83.96185683,0.046,,,,,,,,
1648403308,44.04496633,-83.961857,0.073,,,,,,,,
1648403309,44.04496617,-83.96185717,0.047,,,,,,,,
1648403309,44.04496617,-83.96185717,0.028,,,,,,,,
1648403309,0,0,,,,,,,,,
1648403310,44.044966,-83.96185717,0.082,,,,,,,,
1648403310,44.04496583,-83.96185733,0.072,,,,,,,,
1648403310,44.044966,-83.9618575,0.044,,,,,,,,
1648403311,44.0449665,-83.96185817,0.041,,,,,,,,
1648403311,44.04496633,-83.96185833,0.103,,,,,,,,
1648403312,44.04496617,-83.96185833,0.071,,,,,,,,
1648403312,44.04496583,-83.9618585,0.028,,,,,,,,
1648403312,44.04496567,-83.9618585,0.073,,,,,,,,
1648403313,44.04496533,-83.96185883,0.022,,,,,,,,
1648403313,44.04496533,-83.96185883,0.034,,,,,,,,
1648403313,44.0449655,-83.961859,0.097,,,,,,,,
1648403314,44.04496533,-83.96185917,0.047,,,,,,,,
1648403314,44.04496533,-83.96185933,0.05,,,,,,,,
1648403314,44.04496517,-83.9618595,0.091,,,,,,,,
1648403315,44.04496517,-83.96185933,0.007,,,,,,,,
1648403315,44.04496533,-83.96185933,0.027,,,,,,,,
1648403315,44.04496517,-83.96185917,0.101,,,,,,,,
1648403316,44.04496533,-83.961859,0.135,,,,,,,,
1648403316,44.04496533,-83.96185883,0.139,,,,,,,,
1648403316,44.04496533,-83.96185883,0.113,,,,,,,,
1648403317,44.04496517,-83.96185883,0.036,,,,,,,,
1648403317,44.04496517,-83.96185883,0.045,,,,,,,,
1648403317,44.044965,-83.961859,0.05,,,,,,,,
1648403318,44.04496483,-83.96185917,0.053,,,,,,,,
1648403318,44.04496467,-83.96185917,0.067,,,,,,,,
1648403319,44.04496467,-83.96185933,0.102,,,,,,,,
1648403319,44.04496467,-83.9618595,0.102,,,,,,,,
1648403319,44.04496467,-83.9618595,0.104,,,,,,,,
1648403320,44.04496483,-83.96186,0.048,,,,,,,,
1648403320,44.04496467,-83.96186017,0.09,,,,,,,,
1648403320,44.04496467,-83.96186017,0.048,,,,,,,,
1648403322,44.04496467,-83.9618605,0.051,,,,,,,,
1648403322,44.04496483,-83.96186033,0.071,,,,,,,,
1648403322,0,0,,,,,,,,,
1648403323,44.044965,-83.96186083,0.081,,,,,,,,
1648403323,44.044965,-83.961861,0.027,,,,,,,,
1648403323,44.044965,-83.961861,0.02,,,,,,,,
1648403324,44.04496467,-83.96186167,0.116,,,,,,,,
1648403324,44.04496467,-83.96186167,0.041,,,,,,,,
1648403325,44.04496483,-83.96186233,0.089,,,,,,,,
1648403325,44.04496483,-83.96186233,0.02,,,,,,,,
1648403325,44.04496483,-83.9618625,0.083,,,,,,,,
1648403326,44.04496483,-83.96186267,0.018,,,,,,,,
1648403326,44.044965,-83.96186283,0.04,,,,,,,,
1648403326,44.044965,-83.961863,0.133,,,,,,,,
1648403327,44.04496483,-83.96186333,0.116,,,,,,,,
1648403327,44.04496483,-83.9618635,0.065,,,,,,,,
1648403328,44.04496483,-83.96186367,0.013,,,,,,,,
1648403328,44.04496483,-83.96186367,0.028,,,,,,,,
1648403328,44.04496467,-83.96186367,0.024,,,,,,,,
1648403329,44.044965,-83.96186417,0.085,,,,,,,,
1648403329,44.044965,-83.96186417,0.023,,,,,,,,
1648403329,44.044965,-83.96186433,0.06,,,,,,,,
1648403330,44.044965,-83.9618645,0.047,,,,,,,,
1648403330,44.044965,-83.9618645,0.045,,,,,,,,
1648403330,44.044965,-83.9618645,0.062,,,,,,,,
1648403331,44.04496467,-83.96186467,0.07,,,,,,,,
1648403331,44.0449645,-83.96186467,0.063,,,,,,,,
1648403332,44.04496417,-83.96186467,0.055,,,,,,,,
1648403332,44.044964,-83.96186483,0.062,,,,,,,,
1648403332,44.04496383,-83.96186483,0.036,,,,,,,,
1648403333,44.04496367,-83.961865,0.024,,,,,,,,
1648403333,44.0449635,-83.961865,0.033,,,,,,,,
1648403333,44.0449635,-83.961865,0.029,,,,,,,,
1648403334,44.04496333,-83.96186533,0.072,,,,,,,,
1648403334,44.0449635,-83.96186533,0.081,,,,,,,,
1648403335,44.044963,-83.96186567,0.062,,,,,,,,
1648403335,44.044963,-83.96186567,0.092,,,,,,,,
1648403335,44.044963,-83.96186567,0.043,,,,,,,,
1648403337,44.044963,-83.96186583,0.063,,,,,,,,
1648403337,44.044963,-83.96186583,0.09,,,,,,,,
1648403337,44.04496283,-83.961866,0.058,,,,,,,,
1648403338,44.04496333,-83.96186567,0.284,,,,,,,,
1648403338,44.04496367,-83.9618655,0.368,,,,,,,,
1648403338,44.04496367,-83.96186567,0.077,,,,,,,,
1648403339,44.04496367,-83.9618655,0.08,,,,,,,,
1648403339,44.0449635,-83.9618655,0.085,,,,,,,,
1648403339,44.0449635,-83.96186533,0.043,,,,,,,,
1648403340,44.04496333,-83.96186533,0.027,,,,,,,,
1648403340,44.04496333,-83.96186517,0.023,,,,,,,,
1648403341,44.0449635,-83.96186517,0.076,,,,,,,,
1648403341,44.04496333,-83.96186517,0.08,,,,,,,,
1648403341,0,0,,,,,,,,,
1648403342,44.04496333,-83.96186517,0.015,,,,,,,,
1648403342,44.04496333,-83.96186517,0.057,,,,,,,,
1648403342,44.04496317,-83.96186517,0.133,,,,,,,,
1648403343,44.04496333,-83.96186517,0.121,,,,,,,,
1648403343,44.04496367,-83.961865,0.202,,,,,,,,
1648403344,44.0449635,-83.9618655,0.051,,,,,,,,
1648403344,44.04496367,-83.9618655,0.047,,,,,,,,
1648403345,44.044964,-83.96186583,0.087,,,,,,,,
1648403345,44.044964,-83.96186583,0.046,,,,,,,,
1648403345,44.04496417,-83.96186583,0.083,,,,,,,,
1648403346,44.04496433,-83.9618655,0.056,,,,,,,,
1648403346,44.04496433,-83.9618655,0.079,,,,,,,,
1648403346,44.04496433,-83.9618655,0.071,,,,,,,,
